favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
116950,Twitter for iPhone,"My son, @DonaldJTrumpJr is coming out with a new book, “Triggered: How the Left Thrives on Hate and Wants to Silence Us” – available tomorrow, November 5th! A great new book that I highly recommend for ALL to read. Go order it today!",,False,Mon Nov 04 17:39:36 +0000 2019,25860,1191409674656059392
49861,Twitter for iPhone,"Tate Reeves will be a great Governor of Mississippi, and what an electric Rally last night. Vote for Tate on Tuesday! https://t.co/5AZHe5DT9A",,False,Sat Nov 02 18:12:22 +0000 2019,12807,1190693144310009858
37732,Twitter for iPhone,A very good start! Please all work hard to get a final deal. https://t.co/IYGeBqQIQ9,,False,Tue Nov 05 17:00:14 +0000 2019,9133,1191762155022012416
55334,Twitter for iPhone,"....in America, community by community where we will eradicate AIDS in 10 years, program already started. American leadership has proven that together we can save lives.",realDonaldTrump,False,Sun Dec 01 18:31:40 +0000 2019,11520,1201207251035467776
75962,Twitter for iPhone,Make America Great Again! https://t.co/ffS9kLtjxE,,False,Sun Nov 10 03:59:10 +0000 2019,20472,1193377531828805632
43649,Twitter for iPhone,https://t.co/5Tbgwkpv4p,,False,Sun Nov 17 03:11:35 +0000 2019,12820,1195902274922569728
58453,Twitter for iPhone,"Louisiana has a chance to have a really great Governor in @EddieRispone. Auto insurance costs and taxes will be coming way down with Eddie, and your 2nd Amendment will be protected. Current Democrat governor has done a really poor job! VOTE EARLY FOR EDDIE!",,False,Sat Nov 02 18:18:44 +0000 2019,15090,1190694747716886528
52515,Twitter for iPhone,"....This is a phony showtrial. There is zero due process, none. It is yet another fraudulent hoax conspiracy theory. It is another Witch Hunt. This is what the Socialist Doemocrat Party has become. There’s not one thing the Democrats have done in the past 3 years except try...",realDonaldTrump,False,Wed Nov 13 03:33:45 +0000 2019,12940,1194458299720175616
103190,Twitter for iPhone,NASDAQ UP 27% THIS YEAR ALONE!,,False,Tue Nov 19 14:03:47 +0000 2019,19445,1196791181163847682
34952,Twitter for iPhone,Thank you Andrew. Meadow was watching and is so proud of her great father and family!,,False,Sun Nov 10 01:38:40 +0000 2019,6163,1193342176329007105
129523,Twitter for iPhone,"GOD BLESS THE U.S.A.! #MAGA
https://t.co/CYkQGHAgcx",,False,Wed Nov 27 14:45:18 +0000 2019,29958,1199700732804554752
113339,Twitter for iPhone,https://t.co/z0I7wBsgTP,,False,Fri Nov 08 03:08:53 +0000 2019,32181,1192640102943674368
36403,Twitter for iPhone,Good point! https://t.co/L2ZyCY8QlI,,False,Mon Nov 04 03:54:50 +0000 2019,10541,1191202113847746561
282741,Twitter for iPhone,You can’t Impeach someone who hasn’t done anything wrong!,,False,Fri Nov 01 22:48:59 +0000 2019,50347,1190400372180807681
28148,Twitter for iPhone,https://t.co/nJBvFD1fGD,,False,Sun Nov 17 18:10:59 +0000 2019,8703,1196128613453701120
130201,Twitter for iPhone,"It was just explained to me that for next weeks Fake Hearing (trial) in the House, as they interview Never Trumpers and others, I get NO LAWYER &amp; NO DUE PROCESS. It is a Pelosi, Schiff, Scam against the Republican Party and me. This Witch Hunt should not be allowed to proceed!",,False,Thu Nov 07 15:16:15 +0000 2019,34188,1192460764235419654
29876,Twitter for iPhone,The Do Nothing Dems have gone Radical Left Crazy. The can’t get anything done! https://t.co/wasvWli9jr,,False,Tue Nov 05 12:09:51 +0000 2019,7587,1191689078393262080
